timestamp, color, shape
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, gray, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:16, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Hexagon
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Hexagon
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Hexagon
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Hexagon
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Hexagon
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Hexagon
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Pentagon
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
